route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"101",1520_PO,1520_8264,"Kopiec Kościuszki",,0,PO_101-01_2,897984,0,0
"101",1521_PO,1521_8327,"Kopiec Kościuszki",,0,PO_101-01_2,899552,0,0
"100",1520_PO,1520_8267,"Plac Na Stawach",,1,PO_101-01_3,897446,0,0
"100",1521_PO,1521_8332,"Plac Na Stawach",,1,PO_101-01_3,898999,0,0
"100",1520_PO,1520_8270,"Kopiec Kościuszki",,0,PO_101-01_4,897445,0,0
"100",1521_PO,1521_8336,"Kopiec Kościuszki",,0,PO_101-01_4,898998,0,0
"101",1520_PO,1520_8276,"Os. Podwawelskie",,1,PO_101-01_5,897983,0,0
"101",1521_PO,1521_8340,"Os. Podwawelskie",,1,PO_101-01_5,899551,0,0
"101",1520_PO,1520_8281,"Kopiec Kościuszki",,0,PO_101-01_6,897984,0,0
"101",1521_PO,1521_8345,"Kopiec Kościuszki",,0,PO_101-01_6,899552,0,0
"100",1520_PO,1520_8285,"Plac Na Stawach",,1,PO_101-01_7,897446,0,0
"100",1521_PO,1521_8348,"Plac Na Stawach",,1,PO_101-01_7,898999,0,0
"100",1520_PO,1520_8289,"Kopiec Kościuszki",,0,PO_101-01_8,897445,0,0
"100",1521_PO,1521_8353,"Kopiec Kościuszki",,0,PO_101-01_8,898998,0,0
"101",1520_PO,1520_8291,"Os. Podwawelskie",,1,PO_101-01_9,897983,0,0
"101",1521_PO,1521_8358,"Os. Podwawelskie",,1,PO_101-01_9,899551,0,0
"101",1520_PO,1520_8295,"Kopiec Kościuszki",,0,PO_101-01_10,897984,0,0
"101",1521_PO,1521_8362,"Kopiec Kościuszki",,0,PO_101-01_10,899552,0,0
"100",1520_PO,1520_8298,"Plac Na Stawach",,1,PO_101-01_11,897446,0,0
"100",1521_PO,1521_8366,"Plac Na Stawach",,1,PO_101-01_11,898999,0,0
"100",1520_PO,1520_8302,"Kopiec Kościuszki",,0,PO_101-01_12,897445,0,0
"100",1521_PO,1521_8370,"Kopiec Kościuszki",,0,PO_101-01_12,898998,0,0
"101",1520_PO,1520_8306,"Os. Podwawelskie",,1,PO_101-01_13,897983,0,0
"101",1521_PO,1521_8375,"Os. Podwawelskie",,1,PO_101-01_13,899551,0,0
"101",1520_PO,1520_8310,"Kopiec Kościuszki",,0,PO_101-01_14,897984,0,0
"101",1521_PO,1521_8379,"Kopiec Kościuszki",,0,PO_101-01_14,899552,0,0
"100",1520_PO,1520_8314,"Plac Na Stawach",,1,PO_101-01_15,897446,0,0
"100",1521_PO,1521_8383,"Plac Na Stawach",,1,PO_101-01_15,898999,0,0
"100",1520_PO,1520_8318,"Kopiec Kościuszki",,0,PO_101-01_16,897445,0,0
"100",1521_PO,1521_8387,"Kopiec Kościuszki",,0,PO_101-01_16,898998,0,0
"101",1520_PO,1520_8322,"Os. Podwawelskie",,1,PO_101-01_17,897983,0,0
"101",1521_PO,1521_8392,"Os. Podwawelskie",,1,PO_101-01_17,899551,0,0
"101",1520_PO,1520_8326,"Kopiec Kościuszki",,0,PO_101-01_18,897984,0,0
"101",1521_PO,1521_8396,"Kopiec Kościuszki",,0,PO_101-01_18,899552,0,0
"100",1520_PO,1520_8330,"Plac Na Stawach",,1,PO_101-01_19,897446,0,0
"100",1521_PO,1521_8401,"Plac Na Stawach",,1,PO_101-01_19,898999,0,0
"100",1520_PO,1520_8334,"Kopiec Kościuszki",,0,PO_101-01_20,897445,0,0
"100",1521_PO,1521_8405,"Kopiec Kościuszki",,0,PO_101-01_20,898998,0,0
"101",1520_PO,1520_8338,"Os. Podwawelskie",,1,PO_101-01_21,897983,0,0
"101",1521_PO,1521_8409,"Os. Podwawelskie",,1,PO_101-01_21,899551,0,0
"101",1520_PO,1520_8342,"Kopiec Kościuszki",,0,PO_101-01_22,897984,0,0
"101",1521_PO,1521_8413,"Kopiec Kościuszki",,0,PO_101-01_22,899552,0,0
"100",1520_PO,1520_8346,"Plac Na Stawach",,1,PO_101-01_23,897446,0,0
"100",1521_PO,1521_8417,"Plac Na Stawach",,1,PO_101-01_23,898999,0,0
"100",1520_PO,1520_8350,"Kopiec Kościuszki",,0,PO_101-01_24,897445,0,0
"100",1521_PO,1521_8421,"Kopiec Kościuszki",,0,PO_101-01_24,898998,0,0
"101",1520_PO,1520_8354,"Os. Podwawelskie",,1,PO_101-01_25,897983,0,0
"101",1521_PO,1521_8428,"Os. Podwawelskie",,1,PO_101-01_25,899551,0,0
"101",1520_PO,1520_8358,"Kopiec Kościuszki",,0,PO_101-01_26,897984,0,0
"101",1521_PO,1521_8431,"Kopiec Kościuszki",,0,PO_101-01_26,899552,0,0
"100",1520_PO,1520_8362,"Plac Na Stawach",,1,PO_101-01_27,897446,0,0
"100",1521_PO,1521_8435,"Plac Na Stawach",,1,PO_101-01_27,898999,0,0
"100",1520_PO,1520_8366,"Kopiec Kościuszki",,0,PO_101-01_28,897445,0,0
"100",1521_PO,1521_8440,"Kopiec Kościuszki",,0,PO_101-01_28,898998,0,0
"101",1520_PO,1520_8370,"Os. Podwawelskie",,1,PO_101-01_29,897983,0,0
"101",1521_PO,1521_8444,"Os. Podwawelskie",,1,PO_101-01_29,899551,0,0
"101",1520_PO,1520_8374,"Kopiec Kościuszki",,0,PO_101-01_30,897984,0,0
"101",1521_PO,1521_8448,"Kopiec Kościuszki",,0,PO_101-01_30,899552,0,0
"100",1520_PO,1520_8378,"Plac Na Stawach",,1,PO_101-01_31,897446,0,0
"100",1521_PO,1521_8452,"Plac Na Stawach",,1,PO_101-01_31,898999,0,0
"100",1520_PO,1520_8385,"Kopiec Kościuszki",,0,PO_101-01_32,897445,0,0
"100",1521_PO,1521_8456,"Kopiec Kościuszki",,0,PO_101-01_32,898998,0,0
"101",1520_PO,1520_8386,"Os. Podwawelskie",,1,PO_101-01_33,897983,0,0
"101",1521_PO,1521_8460,"Os. Podwawelskie",,1,PO_101-01_33,899551,0,0
"101",1520_PO,1520_8390,"Kopiec Kościuszki",,0,PO_101-01_34,897984,0,0
"101",1521_PO,1521_8464,"Kopiec Kościuszki",,0,PO_101-01_34,899552,0,0
"100",1520_PO,1520_8396,"Plac Na Stawach",,1,PO_101-01_35,897446,0,0
"100",1521_PO,1521_8468,"Plac Na Stawach",,1,PO_101-01_35,898999,0,0
"100",1520_PO,1520_8398,"Kopiec Kościuszki",,0,PO_101-01_36,897445,0,0
"100",1521_PO,1521_8472,"Kopiec Kościuszki",,0,PO_101-01_36,898998,0,0
"101",1520_PO,1520_8402,"Os. Podwawelskie",,1,PO_101-01_37,897983,0,0
"101",1521_PO,1521_8476,"Os. Podwawelskie",,1,PO_101-01_37,899551,0,0
"101",1520_PO,1520_8406,"Kopiec Kościuszki",,0,PO_101-01_38,897984,0,0
"101",1521_PO,1521_8480,"Kopiec Kościuszki",,0,PO_101-01_38,899552,0,0
"100",1520_PO,1520_8411,"Plac Na Stawach",,1,PO_101-01_39,897446,0,0
"100",1521_PO,1521_8484,"Plac Na Stawach",,1,PO_101-01_39,898999,0,0
"100",1520_PO,1520_8415,"Kopiec Kościuszki",,0,PO_101-01_40,897445,0,0
"100",1521_PO,1521_8488,"Kopiec Kościuszki",,0,PO_101-01_40,898998,0,0
"101",1520_PO,1520_8419,"Os. Podwawelskie",,1,PO_101-01_41,897983,0,0
"101",1521_PO,1521_8492,"Os. Podwawelskie",,1,PO_101-01_41,899551,0,0
"101",1520_PO,1520_8423,"Kopiec Kościuszki",,0,PO_101-01_42,897984,0,0
"101",1521_PO,1521_8496,"Kopiec Kościuszki",,0,PO_101-01_42,899552,0,0
"100",1520_PO,1520_8427,"Plac Na Stawach",,1,PO_101-01_43,897446,0,0
"100",1521_PO,1521_8501,"Plac Na Stawach",,1,PO_101-01_43,898999,0,0
"100",1520_PO,1520_8431,"Kopiec Kościuszki",,0,PO_101-01_44,897445,0,0
"100",1521_PO,1521_8504,"Kopiec Kościuszki",,0,PO_101-01_44,898998,0,0
"101",1520_PO,1520_8435,"Os. Podwawelskie",,1,PO_101-01_45,897983,0,0
"101",1521_PO,1521_8511,"Os. Podwawelskie",,1,PO_101-01_45,899551,0,0
"101",1520_PO,1520_8439,"Kopiec Kościuszki",,0,PO_101-01_46,897984,0,0
"101",1521_PO,1521_8514,"Kopiec Kościuszki",,0,PO_101-01_46,899552,0,0
"100",1520_PO,1520_8444,"Plac Na Stawach",,1,PO_101-01_47,897446,0,0
"100",1521_PO,1521_8517,"Plac Na Stawach",,1,PO_101-01_47,898999,0,0
"100",1520_PO,1520_8449,"Kopiec Kościuszki",,0,PO_101-01_48,897445,0,0
"100",1521_PO,1521_8522,"Kopiec Kościuszki",,0,PO_101-01_48,898998,0,0
"101",1520_PO,1520_8453,"Os. Podwawelskie",,1,PO_101-01_49,897983,0,0
"101",1521_PO,1521_8526,"Os. Podwawelskie",,1,PO_101-01_49,899551,0,0
"101",1520_PO,1520_8457,"Kopiec Kościuszki",,0,PO_101-01_50,897984,0,0
"101",1521_PO,1521_8528,"Kopiec Kościuszki",,0,PO_101-01_50,899552,0,0
"100",1520_PO,1520_8461,"Plac Na Stawach",,1,PO_101-01_51,897446,0,0
"100",1521_PO,1521_8532,"Plac Na Stawach",,1,PO_101-01_51,898999,0,0
"100",1520_PO,1520_8465,"Kopiec Kościuszki",,0,PO_101-01_52,897445,0,0
"100",1521_PO,1521_8537,"Kopiec Kościuszki",,0,PO_101-01_52,898998,0,0
"101",1520_PO,1520_8469,"Os. Podwawelskie",,1,PO_101-01_53,897983,0,0
"101",1521_PO,1521_8541,"Os. Podwawelskie",,1,PO_101-01_53,899551,0,0
"101",1520_PO,1520_8474,"Kopiec Kościuszki",,0,PO_101-01_54,897984,0,0
"101",1521_PO,1521_8544,"Kopiec Kościuszki",,0,PO_101-01_54,899552,0,0
"100",1520_PO,1520_8478,"Plac Na Stawach",,1,PO_101-01_55,897446,0,0
"100",1521_PO,1521_8551,"Plac Na Stawach",,1,PO_101-01_55,898999,0,0
"100",1520_PO,1520_8483,"Kopiec Kościuszki",,0,PO_101-01_56,897445,0,0
"100",1521_PO,1521_8552,"Kopiec Kościuszki",,0,PO_101-01_56,898998,0,0
"101",1520_PO,1520_8488,"Os. Podwawelskie",,1,PO_101-01_57,897983,0,0
"101",1521_PO,1521_8557,"Os. Podwawelskie",,1,PO_101-01_57,899551,0,0
"101",1520_PO,1520_8493,"Kopiec Kościuszki",,0,PO_101-01_58,897984,0,0
"101",1521_PO,1521_8560,"Kopiec Kościuszki",,0,PO_101-01_58,899552,0,0
"101",1520_PO,1520_8495,"Os. Podwawelskie",,1,PO_101-01_59,897983,0,0
"101",1521_PO,1521_8564,"Os. Podwawelskie",,1,PO_101-01_59,899551,0,0
"103",1520_PO,1520_7415,"Lesisko",,0,PO_103-01_2,897792,0,0
"103",1521_PO,1521_8179,"Lesisko",,0,PO_103-01_2,898586,0,0
"103",1520_PO,1520_7422,"Aleja Przyjaźni",,1,PO_103-01_3,897788,0,0
"103",1521_PO,1521_8184,"Aleja Przyjaźni",,1,PO_103-01_3,898582,0,0
"103",1520_PO,1520_7425,"Lesisko",,0,PO_103-01_4,897787,0,0
"103",1521_PO,1521_8188,"Lesisko",,0,PO_103-01_4,898581,0,0
"103",1520_PO,1520_7427,"Aleja Przyjaźni",,1,PO_103-01_5,897788,0,0
"103",1521_PO,1521_8192,"Aleja Przyjaźni",,1,PO_103-01_5,898582,0,0
"103",1520_PO,1520_7431,"Lesisko",,0,PO_103-01_6,897787,0,0
"103",1521_PO,1521_8196,"Lesisko",,0,PO_103-01_6,898581,0,0
"103",1520_PO,1520_7435,"Aleja Przyjaźni",,1,PO_103-01_7,897788,0,0
"103",1521_PO,1521_8200,"Aleja Przyjaźni",,1,PO_103-01_7,898582,0,0
"103",1520_PO,1520_7439,"Lesisko",,0,PO_103-01_8,897787,0,0
"103",1521_PO,1521_8205,"Lesisko",,0,PO_103-01_8,898581,0,0
"103",1520_PO,1520_7443,"Aleja Przyjaźni",,1,PO_103-01_9,897788,0,0
"103",1521_PO,1521_8209,"Aleja Przyjaźni",,1,PO_103-01_9,898582,0,0
"103",1520_PO,1520_7447,"Lesisko",,0,PO_103-01_10,897787,0,0
"103",1521_PO,1521_8213,"Lesisko",,0,PO_103-01_10,898581,0,0
"103",1520_PO,1520_7451,"Aleja Przyjaźni",,1,PO_103-01_11,897788,0,0
"103",1521_PO,1521_8217,"Aleja Przyjaźni",,1,PO_103-01_11,898582,0,0
"103",1520_PO,1520_7455,"Lesisko",,0,PO_103-01_12,897787,0,0
"103",1521_PO,1521_8221,"Lesisko",,0,PO_103-01_12,898581,0,0
"103",1520_PO,1520_7459,"Aleja Przyjaźni",,1,PO_103-01_13,897788,0,0
"103",1521_PO,1521_8226,"Aleja Przyjaźni",,1,PO_103-01_13,898582,0,0
"103",1520_PO,1520_7463,"Lesisko",,0,PO_103-01_14,897787,0,0
"103",1521_PO,1521_8231,"Lesisko",,0,PO_103-01_14,898581,0,0
"103",1520_PO,1520_7467,"Aleja Przyjaźni",,1,PO_103-01_15,897788,0,0
"103",1521_PO,1521_8235,"Aleja Przyjaźni",,1,PO_103-01_15,898582,0,0
"103",1520_PO,1520_7471,"Lesisko",,0,PO_103-01_16,897787,0,0
"103",1521_PO,1521_8239,"Lesisko",,0,PO_103-01_16,898581,0,0
"103",1520_PO,1520_7475,"Aleja Przyjaźni",,1,PO_103-01_17,897788,0,0
"103",1521_PO,1521_8243,"Aleja Przyjaźni",,1,PO_103-01_17,898582,0,0
"103",1520_PO,1520_7478,"Lesisko",,0,PO_103-01_18,897787,0,0
"103",1521_PO,1521_8247,"Lesisko",,0,PO_103-01_18,898581,0,0
"103",1520_PO,1520_7482,"Aleja Przyjaźni",,1,PO_103-01_19,897788,0,0
"103",1521_PO,1521_8252,"Aleja Przyjaźni",,1,PO_103-01_19,898582,0,0
"103",1520_PO,1520_7489,"Lesisko",,0,PO_103-01_20,897787,0,0
"103",1521_PO,1521_8256,"Lesisko",,0,PO_103-01_20,898581,0,0
"103",1520_PO,1520_7493,"Aleja Przyjaźni",,1,PO_103-01_21,897788,0,0
"103",1521_PO,1521_8260,"Aleja Przyjaźni",,1,PO_103-01_21,898582,0,0
"103",1520_PO,1520_7496,"Lesisko",,0,PO_103-01_22,897787,0,0
"103",1521_PO,1521_8264,"Lesisko",,0,PO_103-01_22,898581,0,0
"103",1520_PO,1520_7499,"Aleja Przyjaźni",,1,PO_103-01_23,897788,0,0
"103",1521_PO,1521_8269,"Aleja Przyjaźni",,1,PO_103-01_23,898582,0,0
"103",1520_PO,1520_7505,"Lesisko",,0,PO_103-01_24,897787,0,0
"103",1521_PO,1521_8273,"Lesisko",,0,PO_103-01_24,898581,0,0
"103",1520_PO,1520_7506,"Aleja Przyjaźni",,1,PO_103-01_25,897788,0,0
"103",1521_PO,1521_8277,"Aleja Przyjaźni",,1,PO_103-01_25,898582,0,0
"103",1520_PO,1520_7511,"Lesisko",,0,PO_103-01_26,897787,0,0
"103",1521_PO,1521_8282,"Lesisko",,0,PO_103-01_26,898581,0,0
"103",1520_PO,1520_7516,"Aleja Przyjaźni",,1,PO_103-01_27,897788,0,0
"103",1521_PO,1521_8286,"Aleja Przyjaźni",,1,PO_103-01_27,898582,0,0
"103",1520_PO,1520_7519,"Lesisko",,0,PO_103-01_28,897787,0,0
"103",1521_PO,1521_8291,"Lesisko",,0,PO_103-01_28,898581,0,0
"103",1520_PO,1520_7524,"Aleja Przyjaźni",,1,PO_103-01_29,897788,0,0
"103",1521_PO,1521_8294,"Aleja Przyjaźni",,1,PO_103-01_29,898582,0,0
"103",1520_PO,1520_7528,"Lesisko",,0,PO_103-01_30,897787,0,0
"103",1521_PO,1521_8298,"Lesisko",,0,PO_103-01_30,898581,0,0
"103",1520_PO,1520_7532,"Aleja Przyjaźni",,1,PO_103-01_31,897788,0,0
"103",1521_PO,1521_8302,"Aleja Przyjaźni",,1,PO_103-01_31,898582,0,0
"103",1520_PO,1520_7534,"Lesisko",,0,PO_103-01_32,897787,0,0
"103",1521_PO,1521_8307,"Lesisko",,0,PO_103-01_32,898581,0,0
"103",1520_PO,1520_7538,"Aleja Przyjaźni",,1,PO_103-01_33,897788,0,0
"103",1521_PO,1521_8312,"Aleja Przyjaźni",,1,PO_103-01_33,898582,0,0
"103",1520_PO,1520_7542,"Lesisko",,0,PO_103-01_34,897787,0,0
"103",1521_PO,1521_8316,"Lesisko",,0,PO_103-01_34,898581,0,0
"103",1520_PO,1520_7554,"Lesisko",,0,PO_103-02_2,897787,0,0
"103",1521_PO,1521_7438,"Lesisko",,0,PO_103-02_2,898581,0,0
"103",1520_PO,1520_7558,"Aleja Przyjaźni",,1,PO_103-02_3,897788,0,0
"103",1521_PO,1521_7443,"Aleja Przyjaźni",,1,PO_103-02_3,898582,0,0
"103",1520_PO,1520_7562,"Lesisko",,0,PO_103-02_4,897787,0,0
"103",1521_PO,1521_7447,"Lesisko",,0,PO_103-02_4,898581,0,0
"103",1520_PO,1520_7566,"Aleja Przyjaźni",,1,PO_103-02_5,897788,0,0
"103",1521_PO,1521_7451,"Aleja Przyjaźni",,1,PO_103-02_5,898582,0,0
"103",1520_PO,1520_7570,"Lesisko",,0,PO_103-02_6,897787,0,0
"103",1521_PO,1521_7456,"Lesisko",,0,PO_103-02_6,898581,0,0
"103",1520_PO,1520_7573,"Aleja Przyjaźni",,1,PO_103-02_7,897788,0,0
"103",1521_PO,1521_7460,"Aleja Przyjaźni",,1,PO_103-02_7,898582,0,0
"103",1520_PO,1520_7577,"Lesisko",,0,PO_103-02_8,897787,0,0
"103",1521_PO,1521_7464,"Lesisko",,0,PO_103-02_8,898581,0,0
"103",1520_PO,1520_7581,"Aleja Przyjaźni",,1,PO_103-02_9,897788,0,0
"103",1521_PO,1521_7468,"Aleja Przyjaźni",,1,PO_103-02_9,898582,0,0
"103",1520_PO,1520_7585,"Lesisko",,0,PO_103-02_10,897787,0,0
"103",1521_PO,1521_7472,"Lesisko",,0,PO_103-02_10,898581,0,0
"103",1520_PO,1520_7589,"Aleja Przyjaźni",,1,PO_103-02_11,897788,0,0
"103",1521_PO,1521_7476,"Aleja Przyjaźni",,1,PO_103-02_11,898582,0,0
"103",1520_PO,1520_7594,"Lesisko",,0,PO_103-02_12,897787,0,0
"103",1521_PO,1521_7480,"Lesisko",,0,PO_103-02_12,898581,0,0
"103",1520_PO,1520_7598,"Aleja Przyjaźni",,1,PO_103-02_13,897788,0,0
"103",1521_PO,1521_7484,"Aleja Przyjaźni",,1,PO_103-02_13,898582,0,0
"103",1520_PO,1520_7601,"Lesisko",,0,PO_103-02_14,897787,0,0
"103",1521_PO,1521_7488,"Lesisko",,0,PO_103-02_14,898581,0,0
"103",1520_PO,1520_7606,"Aleja Przyjaźni",,1,PO_103-02_15,897788,0,0
"103",1521_PO,1521_7490,"Aleja Przyjaźni",,1,PO_103-02_15,898582,0,0
"103",1520_PO,1520_7609,"Lesisko",,0,PO_103-02_16,897787,0,0
"103",1521_PO,1521_7494,"Lesisko",,0,PO_103-02_16,898581,0,0
"103",1520_PO,1520_7612,"Aleja Przyjaźni",,1,PO_103-02_17,897788,0,0
"103",1521_PO,1521_7500,"Aleja Przyjaźni",,1,PO_103-02_17,898582,0,0
"103",1520_PO,1520_7616,"Lesisko",,0,PO_103-02_18,897787,0,0
"103",1521_PO,1521_7505,"Lesisko",,0,PO_103-02_18,898581,0,0
"103",1520_PO,1520_7621,"Aleja Przyjaźni",,1,PO_103-02_19,897788,0,0
"103",1521_PO,1521_7509,"Aleja Przyjaźni",,1,PO_103-02_19,898582,0,0
"103",1520_PO,1520_7625,"Lesisko",,0,PO_103-02_20,897787,0,0
"103",1521_PO,1521_7513,"Lesisko",,0,PO_103-02_20,898581,0,0
"103",1520_PO,1520_7628,"Aleja Przyjaźni",,1,PO_103-02_21,897788,0,0
"103",1521_PO,1521_7517,"Aleja Przyjaźni",,1,PO_103-02_21,898582,0,0
"103",1520_PO,1520_7633,"Lesisko",,0,PO_103-02_22,897787,0,0
"103",1521_PO,1521_7521,"Lesisko",,0,PO_103-02_22,898581,0,0
"103",1520_PO,1520_7638,"Aleja Przyjaźni",,1,PO_103-02_23,897788,0,0
"103",1521_PO,1521_7525,"Aleja Przyjaźni",,1,PO_103-02_23,898582,0,0
"103",1520_PO,1520_7641,"Lesisko",,0,PO_103-02_24,897787,0,0
"103",1521_PO,1521_7529,"Lesisko",,0,PO_103-02_24,898581,0,0
"103",1520_PO,1520_7644,"Aleja Przyjaźni",,1,PO_103-02_25,897788,0,0
"103",1521_PO,1521_7533,"Aleja Przyjaźni",,1,PO_103-02_25,898582,0,0
"103",1520_PO,1520_7648,"Lesisko",,0,PO_103-02_26,897787,0,0
"103",1521_PO,1521_7539,"Lesisko",,0,PO_103-02_26,898581,0,0
"103",1520_PO,1520_7652,"Aleja Przyjaźni",,1,PO_103-02_27,897788,0,0
"103",1521_PO,1521_7543,"Aleja Przyjaźni",,1,PO_103-02_27,898582,0,0
"103",1520_PO,1520_7657,"Lesisko",,0,PO_103-02_28,897787,0,0
"103",1521_PO,1521_7546,"Lesisko",,0,PO_103-02_28,898581,0,0
"103",1520_PO,1520_7661,"Aleja Przyjaźni",,1,PO_103-02_29,897788,0,0
"103",1521_PO,1521_7548,"Aleja Przyjaźni",,1,PO_103-02_29,898582,0,0
"103",1520_PO,1520_7666,"Lesisko",,0,PO_103-02_30,897787,0,0
"103",1521_PO,1521_7553,"Lesisko",,0,PO_103-02_30,898581,0,0
"103",1520_PO,1520_7671,"Aleja Przyjaźni",,1,PO_103-02_31,897788,0,0
"103",1521_PO,1521_7558,"Aleja Przyjaźni",,1,PO_103-02_31,898582,0,0
"103",1520_PO,1520_7675,"Lesisko",,0,PO_103-02_32,897787,0,0
"103",1521_PO,1521_7561,"Lesisko",,0,PO_103-02_32,898581,0,0
"103",1520_PO,1520_7679,"Aleja Przyjaźni",,1,PO_103-02_33,897788,0,0
"103",1521_PO,1521_7567,"Aleja Przyjaźni",,1,PO_103-02_33,898582,0,0
"106",1520_PO,1520_6864,"Skotniki Szkoła",,0,PO_106-01_2,897015,0,0
"106",1521_PO,1521_7161,"Skotniki Szkoła",,0,PO_106-01_2,899173,0,0
"106",1520_PO,1520_6868,"Łagiewniki",,1,PO_106-01_3,897016,0,0
"106",1521_PO,1521_7165,"Łagiewniki",,1,PO_106-01_3,899172,0,0
"106",1520_PO,1520_6872,"Skotniki Szkoła",,0,PO_106-01_4,897015,0,0
"106",1521_PO,1521_7170,"Skotniki Szkoła",,0,PO_106-01_4,899173,0,0
"106",1520_PO,1520_6876,"Łagiewniki",,1,PO_106-01_5,897016,0,0
"106",1521_PO,1521_7173,"Łagiewniki",,1,PO_106-01_5,899172,0,0
"106",1520_PO,1520_6880,"Skotniki Szkoła",,0,PO_106-01_6,897015,0,0
"106",1521_PO,1521_7178,"Skotniki Szkoła",,0,PO_106-01_6,899173,0,0
"106",1520_PO,1520_6886,"Łagiewniki",,1,PO_106-01_7,897016,0,0
"106",1521_PO,1521_7182,"Łagiewniki",,1,PO_106-01_7,899172,0,0
"106",1520_PO,1520_6890,"Skotniki Szkoła",,0,PO_106-01_8,897015,0,0
"106",1521_PO,1521_7186,"Skotniki Szkoła",,0,PO_106-01_8,899173,0,0
"106",1520_PO,1520_6893,"Łagiewniki",,1,PO_106-01_9,897016,0,0
"106",1521_PO,1521_7191,"Łagiewniki",,1,PO_106-01_9,899172,0,0
"106",1520_PO,1520_6898,"Skotniki Szkoła",,0,PO_106-01_10,897015,0,0
"106",1521_PO,1521_7194,"Skotniki Szkoła",,0,PO_106-01_10,899173,0,0
"106",1520_PO,1520_6901,"Łagiewniki",,1,PO_106-01_11,897016,0,0
"106",1521_PO,1521_7198,"Łagiewniki",,1,PO_106-01_11,899172,0,0
"106",1520_PO,1520_6906,"Skotniki Szkoła",,0,PO_106-01_12,897015,0,0
"106",1521_PO,1521_7202,"Skotniki Szkoła",,0,PO_106-01_12,899173,0,0
"106",1520_PO,1520_6909,"Łagiewniki",,1,PO_106-01_13,897016,0,0
"106",1521_PO,1521_7206,"Łagiewniki",,1,PO_106-01_13,899172,0,0
"106",1520_PO,1520_6913,"Skotniki Szkoła",,0,PO_106-01_14,897015,0,0
"106",1521_PO,1521_7210,"Skotniki Szkoła",,0,PO_106-01_14,899173,0,0
"106",1520_PO,1520_6917,"Łagiewniki",,1,PO_106-01_15,897016,0,0
"106",1521_PO,1521_7214,"Łagiewniki",,1,PO_106-01_15,899172,0,0
"106",1520_PO,1520_6920,"Skotniki Szkoła",,0,PO_106-01_16,897015,0,0
"106",1521_PO,1521_7218,"Skotniki Szkoła",,0,PO_106-01_16,899173,0,0
"106",1520_PO,1520_6924,"Łagiewniki",,1,PO_106-01_17,897016,0,0
"106",1521_PO,1521_7222,"Łagiewniki",,1,PO_106-01_17,899172,0,0
"106",1520_PO,1520_6928,"Skotniki Szkoła",,0,PO_106-01_18,897015,0,0
"106",1521_PO,1521_7226,"Skotniki Szkoła",,0,PO_106-01_18,899173,0,0
"106",1520_PO,1520_6932,"Łagiewniki",,1,PO_106-01_19,897016,0,0
"106",1521_PO,1521_7233,"Łagiewniki",,1,PO_106-01_19,899172,0,0
"106",1520_PO,1520_6936,"Skotniki Szkoła",,0,PO_106-01_20,897015,0,0
"106",1521_PO,1521_7234,"Skotniki Szkoła",,0,PO_106-01_20,899173,0,0
"106",1520_PO,1520_6940,"Łagiewniki",,1,PO_106-01_21,897016,0,0
"106",1521_PO,1521_7240,"Łagiewniki",,1,PO_106-01_21,899172,0,0
"106",1520_PO,1520_6944,"Skotniki Szkoła",,0,PO_106-01_22,897015,0,0
"106",1521_PO,1521_7242,"Skotniki Szkoła",,0,PO_106-01_22,899173,0,0
"106",1520_PO,1520_6948,"Łagiewniki",,1,PO_106-01_23,897016,0,0
"106",1521_PO,1521_7248,"Łagiewniki",,1,PO_106-01_23,899172,0,0
"106",1520_PO,1520_6949,"Skotniki Szkoła",,0,PO_106-01_24,897015,0,0
"106",1521_PO,1521_7249,"Skotniki Szkoła",,0,PO_106-01_24,899173,0,0
"106",1520_PO,1520_6953,"Łagiewniki",,1,PO_106-01_25,897016,0,0
"106",1521_PO,1521_7256,"Łagiewniki",,1,PO_106-01_25,899172,0,0
"106",1520_PO,1520_6959,"Skotniki Szkoła",,0,PO_106-01_26,897015,0,0
"106",1521_PO,1521_7257,"Skotniki Szkoła",,0,PO_106-01_26,899173,0,0
"106",1520_PO,1520_6961,"Łagiewniki",,1,PO_106-01_27,897016,0,0
"106",1521_PO,1521_7261,"Łagiewniki",,1,PO_106-01_27,899172,0,0
"106",1520_PO,1520_6965,"Skotniki Szkoła",,0,PO_106-01_28,897015,0,0
"106",1521_PO,1521_7266,"Skotniki Szkoła",,0,PO_106-01_28,899173,0,0
"106",1520_PO,1520_6972,"Łagiewniki",,1,PO_106-01_29,897016,0,0
"106",1521_PO,1521_7270,"Łagiewniki",,1,PO_106-01_29,899172,0,0
"106",1520_PO,1520_6976,"Skotniki Szkoła",,0,PO_106-01_30,897015,0,0
"106",1521_PO,1521_7275,"Skotniki Szkoła",,0,PO_106-01_30,899173,0,0
"106",1520_PO,1520_6980,"Łagiewniki",,1,PO_106-01_31,897016,0,0
"106",1521_PO,1521_7278,"Łagiewniki",,1,PO_106-01_31,899172,0,0
"106",1520_PO,1520_6981,"Skotniki Szkoła",,0,PO_106-01_32,897015,0,0
"106",1521_PO,1521_7283,"Skotniki Szkoła",,0,PO_106-01_32,899173,0,0
"106",1520_PO,1520_6986,"Łagiewniki",,1,PO_106-01_33,897016,0,0
"106",1521_PO,1521_7286,"Łagiewniki",,1,PO_106-01_33,899172,0,0
